full_path,domain,label_prod_code,splimprint,is_front
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59676-566_0_0.jpg,reference,59676-566,800;T,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59676-566_0_1.jpg,reference,59676-566,800;T,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59746-382_0_0.jpg,reference,59746-382,TL;382,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59746-382_0_1.jpg,reference,59746-382,TL;382,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59746-385_0_0.jpg,reference,59746-385,TL385,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59746-385_0_1.jpg,reference,59746-385,TL385,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59746-386_0_0.jpg,reference,59746-386,TL386,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59746-386_0_1.jpg,reference,59746-386,TL386,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-0049_0_0.jpg,reference,59762-49,MEDROL;8,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-0049_0_1.jpg,reference,59762-49,MEDROL;8,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-0810_0_0.jpg,reference,59762-810,KPI;232;Corgard;20,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-0810_0_1.jpg,reference,59762-810,KPI;232;Corgard;20,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-4440_0_0.jpg,reference,59762-4440,MEDROL;4,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-4440_0_1.jpg,reference,59762-4440,MEDROL;4,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-5023_0_0.jpg,reference,59762-5023,G;21,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-5023_0_1.jpg,reference,59762-5023,G;21,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-6002_0_0.jpg,reference,59762-6002,G;5002,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-6002_0_1.jpg,reference,59762-6002,G;5002,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-6691_0_0.jpg,reference,59762-6691,G;60,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-6691_0_1.jpg,reference,59762-6691,G;60,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-142_0_0.jpg,reference,60429-142,833,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-142_0_1.jpg,reference,60429-142,833,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-155_0_0.jpg,reference,60429-155,Westward;3126,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-155_0_1.jpg,reference,60429-155,Westward;3126,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-208_0_0.jpg,reference,60429-208,L;24;M,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-208_0_1.jpg,reference,60429-208,L;24;M,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-211_0_0.jpg,reference,60429-211,L;27;M,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-211_0_1.jpg,reference,60429-211,L;27;M,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-248_0_0.jpg,reference,60429-248,791,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-248_0_1.jpg,reference,60429-248,791,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-249_0_0.jpg,reference,60429-249,792,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-249_0_1.jpg,reference,60429-249,792,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-280_0_0.jpg,reference,60429-280,577;750,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-280_0_1.jpg,reference,60429-280,577;750,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-293_0_0.jpg,reference,60429-293,M;B3;5;5;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-293_0_1.jpg,reference,60429-293,M;B3;5;5;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-311_0_0.jpg,reference,60429-311,T;88,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-311_0_1.jpg,reference,60429-311,T;88,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-349_0_0.jpg,reference,60429-349,APO;LXR;500,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-349_0_1.jpg,reference,60429-349,APO;LXR;500,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-350_0_0.jpg,reference,60429-350,APO;LXR;750,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-350_0_1.jpg,reference,60429-350,APO;LXR;750,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-448_0_0.jpg,reference,60429-448,10;A,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-448_0_1.jpg,reference,60429-448,10;A,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-955_0_0.jpg,reference,60429-955,4;mg;ML;P18,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60429-955_0_1.jpg,reference,60429-955,4;mg;ML;P18,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0094_0_0.jpg,reference,60505-94,APO;094,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0094_0_1.jpg,reference,60505-94,APO;094,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0102_0_0.jpg,reference,60505-102,APO;102;500,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0102_0_1.jpg,reference,60505-102,APO;102;500,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0145_0_0.jpg,reference,60505-145,APO;010,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0145_0_1.jpg,reference,60505-145,APO;010,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0183_0_0.jpg,reference,60505-183,APO;200,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0183_0_1.jpg,reference,60505-183,APO;200,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0223_0_0.jpg,reference,60505-223,APO;AF;120,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-0223_0_1.jpg,reference,60505-223,APO;AF;120,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-1325_0_0.jpg,reference,60505-1325,APO;MID;10,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-1325_0_1.jpg,reference,60505-1325,APO;MID;10,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-2518_0_0.jpg,reference,60505-2518,APO;CI;10,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-2518_0_1.jpg,reference,60505-2518,APO;CI;10,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-2607_0_0.jpg,reference,60505-2607,APO;625,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-2607_0_1.jpg,reference,60505-2607,APO;625,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3121_0_0.jpg,reference,60505-3121,APO;F130,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3121_0_1.jpg,reference,60505-3121,APO;F130,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3140_0_0.jpg,reference,60505-3140,APO;OLA;20,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3140_0_1.jpg,reference,60505-3140,APO;OLA;20,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3145_0_0.jpg,reference,60505-3145,APO;C30,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3145_0_1.jpg,reference,60505-3145,APO;C30,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3758_0_0.jpg,reference,60505-3758,APO;16;12;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3758_0_1.jpg,reference,60505-3758,APO;16;12;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3759_0_0.jpg,reference,60505-3759,APO;32;12;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60505-3759_0_1.jpg,reference,60505-3759,APO;32;12;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60687-105_0_0.jpg,reference,60687-105,555;779;b,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60687-105_0_1.jpg,reference,60687-105,555;779;b,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60687-130_0_0.jpg,reference,60687-130,ACL;032,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60687-130_0_1.jpg,reference,60687-130,ACL;032,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60760-271_0_0.jpg,reference,60760-271,717,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60760-271_0_1.jpg,reference,60760-271,717,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60760-370_0_0.jpg,reference,60760-370,792,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60760-370_0_1.jpg,reference,60760-370,792,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60793-853_0_0.jpg,reference,60793-853,Levoxyl;dp;88,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60793-853_0_1.jpg,reference,60793-853,Levoxyl;dp;88,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60846-803_0_0.jpg,reference,60846-803,JSP;515,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/60846-803_0_1.jpg,reference,60846-803,JSP;515,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-142_0_0.jpg,reference,61442-142,CTI;142,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-142_0_1.jpg,reference,61442-142,CTI;142,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-143_0_0.jpg,reference,61442-143,CTI;143,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-143_0_1.jpg,reference,61442-143,CTI;143,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-172_0_0.jpg,reference,61442-172,KRC500,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-172_0_1.jpg,reference,61442-172,KRC500,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-323_0_0.jpg,reference,61442-323,YS;03,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61442-323_0_1.jpg,reference,61442-323,YS;03,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-201_0_0.jpg,reference,61786-201,E613,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-201_0_1.jpg,reference,61786-201,E613,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-256_0_0.jpg,reference,61786-256,RI1,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-256_0_1.jpg,reference,61786-256,RI1,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-263_0_0.jpg,reference,61786-263,RX696,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-263_0_1.jpg,reference,61786-263,RX696,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-290_0_0.jpg,reference,61786-290,LU;P12,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-290_0_1.jpg,reference,61786-290,LU;P12,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-319_0_0.jpg,reference,61786-319,E;89,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-319_0_1.jpg,reference,61786-319,E;89,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-413_0_0.jpg,reference,61786-413,NC;200,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-413_0_1.jpg,reference,61786-413,NC;200,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-445_0_0.jpg,reference,61786-445,Tegretol;27;27,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-445_0_1.jpg,reference,61786-445,Tegretol;27;27,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-490_0_0.jpg,reference,61786-490,U;136,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-490_0_1.jpg,reference,61786-490,U;136,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-514_0_0.jpg,reference,61786-514,54;377,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-514_0_1.jpg,reference,61786-514,54;377,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-516_0_0.jpg,reference,61786-516,115;H,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-516_0_1.jpg,reference,61786-516,115;H,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-524_0_0.jpg,reference,61786-524,54;137,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-524_0_1.jpg,reference,61786-524,54;137,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-526_0_0.jpg,reference,61786-526,R1;1037,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-526_0_1.jpg,reference,61786-526,R1;1037,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-549_0_0.jpg,reference,61786-549,M;3,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-549_0_1.jpg,reference,61786-549,M;3,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-570_0_0.jpg,reference,61786-570,3;WARFARIN;TARO,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-570_0_1.jpg,reference,61786-570,3;WARFARIN;TARO,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-600_0_0.jpg,reference,61786-600,EP;127,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-600_0_1.jpg,reference,61786-600,EP;127,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-629_0_0.jpg,reference,61786-629,H;1,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-629_0_1.jpg,reference,61786-629,H;1,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-640_0_0.jpg,reference,61786-640,4096;TV,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-640_0_1.jpg,reference,61786-640,4096;TV,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-771_0_0.jpg,reference,61786-771,SV;572;50,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-771_0_1.jpg,reference,61786-771,SV;572;50,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-843_0_0.jpg,reference,61786-843,227,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-843_0_1.jpg,reference,61786-843,227,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-860_0_0.jpg,reference,61786-860,FL;20;G,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-860_0_1.jpg,reference,61786-860,FL;20;G,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-872_0_0.jpg,reference,61786-872,TARO;NTP75,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61786-872_0_1.jpg,reference,61786-872,TARO;NTP75,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-098_0_0.jpg,reference,61919-98,702,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-098_0_1.jpg,reference,61919-98,702,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-157_0_0.jpg,reference,61919-157,LUPIN;RAMIPRIL;5;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-157_0_1.jpg,reference,61919-157,LUPIN;RAMIPRIL;5;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-178_0_0.jpg,reference,61919-178,391,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-178_0_1.jpg,reference,61919-178,391,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-238_0_0.jpg,reference,61919-238,TEVA;50mg;0812,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-238_0_1.jpg,reference,61919-238,TEVA;50mg;0812,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-371_0_0.jpg,reference,61919-371,P;250,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-371_0_1.jpg,reference,61919-371,P;250,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-457_0_0.jpg,reference,61919-457,213;IG,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-457_0_1.jpg,reference,61919-457,213;IG,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-530_0_0.jpg,reference,61919-530,J;50,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-530_0_1.jpg,reference,61919-530,J;50,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-657_0_0.jpg,reference,61919-657,H;P;248,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-657_0_1.jpg,reference,61919-657,H;P;248,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-679_0_0.jpg,reference,61919-679,122;C,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-679_0_1.jpg,reference,61919-679,122;C,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-720_0_0.jpg,reference,61919-720,37;46;V;V,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-720_0_1.jpg,reference,61919-720,37;46;V;V,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-735_0_0.jpg,reference,61919-735,P;750,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-735_0_1.jpg,reference,61919-735,P;750,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-775_0_0.jpg,reference,61919-775,G24;100,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/61919-775_0_1.jpg,reference,61919-775,G24;100,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62037-598_0_0.jpg,reference,62037-598,Andrx;598;180;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62037-598_0_1.jpg,reference,62037-598,Andrx;598;180;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-107_0_0.jpg,reference,62175-107,20;KU;107,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-107_0_1.jpg,reference,62175-107,20;KU;107,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-129_0_0.jpg,reference,62175-129,KU;129,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-129_0_1.jpg,reference,62175-129,KU;129,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-272_0_0.jpg,reference,62175-272,KU;272,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-272_0_1.jpg,reference,62175-272,KU;272,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-485_0_0.jpg,reference,62175-485,KU;485;100;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-485_0_1.jpg,reference,62175-485,KU;485;100;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-487_0_0.jpg,reference,62175-487,KU;487;300;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-487_0_1.jpg,reference,62175-487,KU;487;300;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-617_0_0.jpg,reference,62175-617,17,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62175-617_0_1.jpg,reference,62175-617,17,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62559-160_0_0.jpg,reference,62559-160,1221,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62559-160_0_1.jpg,reference,62559-160,1221,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62756-143_0_0.jpg,reference,62756-143,143,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62756-143_0_1.jpg,reference,62756-143,143,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62756-147_0_0.jpg,reference,62756-147,147;147,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62756-147_0_1.jpg,reference,62756-147,147;147,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62756-519_0_0.jpg,reference,62756-519,519,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62756-519_0_1.jpg,reference,62756-519,519,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62856-583_0_0.jpg,reference,62856-583,263,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/62856-583_0_1.jpg,reference,62856-583,263,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-218_0_0.jpg,reference,63187-218,7188;9;3,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-218_0_1.jpg,reference,63187-218,7188;9;3,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-273_0_0.jpg,reference,63187-273,833;TEVA,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-273_0_1.jpg,reference,63187-273,833;TEVA,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-402_0_0.jpg,reference,63187-402,TV;1003;5;5;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-402_0_1.jpg,reference,63187-402,TV;1003;5;5;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-486_0_0.jpg,reference,63187-486,AHI;4,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-486_0_1.jpg,reference,63187-486,AHI;4,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-554_0_0.jpg,reference,63187-554,APO;MI;30,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-554_0_1.jpg,reference,63187-554,APO;MI;30,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-573_0_0.jpg,reference,63187-573,JSP;561,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-573_0_1.jpg,reference,63187-573,JSP;561,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-630_0_0.jpg,reference,63187-630,TEVA;7465,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-630_0_1.jpg,reference,63187-630,TEVA;7465,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-642_0_0.jpg,reference,63187-642,RI2,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-642_0_1.jpg,reference,63187-642,RI2,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-679_0_0.jpg,reference,63187-679,A;0;6,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-679_0_1.jpg,reference,63187-679,A;0;6,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-757_0_0.jpg,reference,63187-757,HH;330,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63187-757_0_1.jpg,reference,63187-757,HH;330,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63304-240_0_0.jpg,reference,63304-240,R50,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63304-240_0_1.jpg,reference,63304-240,R50,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63304-479_0_0.jpg,reference,63304-479,EVOXAC;30mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63304-479_0_1.jpg,reference,63304-479,EVOXAC;30mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63304-794_0_0.jpg,reference,63304-794,RX794,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63304-794_0_1.jpg,reference,63304-794,RX794,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63459-225_0_0.jpg,reference,63459-225,C;225,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/63459-225_0_1.jpg,reference,63459-225,C;225,False
