full_path,domain,label_prod_code,splimprint,is_front
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-213_0_1.jpg,reference,10544-213,IP;464,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-242_0_0.jpg,reference,10544-242,CTI;143,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-242_0_1.jpg,reference,10544-242,CTI;143,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-252_0_0.jpg,reference,10544-252,7;5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-252_0_1.jpg,reference,10544-252,7;5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-288_0_0.jpg,reference,10544-288,5904;V,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-288_0_1.jpg,reference,10544-288,5904;V,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-585_0_0.jpg,reference,10544-585,42;10;V,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-585_0_1.jpg,reference,10544-585,42;10;V,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-952_0_0.jpg,reference,10544-952,54;312,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/10544-952_0_1.jpg,reference,10544-952,54;312,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/11819-351_0_0.jpg,reference,11819-351,CR;250,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/11819-351_0_1.jpg,reference,11819-351,CR;250,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/11822-0532_0_0.jpg,reference,11822-532,44;532,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/11822-0532_0_1.jpg,reference,11822-532,44;532,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/12634-786_0_0.jpg,reference,12634-786,AN;627,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/12634-786_0_1.jpg,reference,12634-786,AN;627,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-134_0_0.jpg,reference,13668-134,34;10,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-134_0_1.jpg,reference,13668-134,34;10,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-217_0_0.jpg,reference,13668-217,5;17,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-217_0_1.jpg,reference,13668-217,5;17,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-332_0_0.jpg,reference,13668-332,13;32;505050,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/13668-332_0_1.jpg,reference,13668-332,13;32;505050,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16110-259_0_0.jpg,reference,16110-259,MONODOX;100;M;259,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16110-259_0_1.jpg,reference,16110-259,MONODOX;100;M;259,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16252-543_0_0.jpg,reference,16252-543,TN4,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16252-543_0_1.jpg,reference,16252-543,TN4,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-250_0_0.jpg,reference,16590-250,ZOLOFT;50;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-250_0_1.jpg,reference,16590-250,ZOLOFT;50;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-279_0_0.jpg,reference,16590-279,X10,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-279_0_1.jpg,reference,16590-279,X10,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-756_0_0.jpg,reference,16590-756,6;MG,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16590-756_0_1.jpg,reference,16590-756,6;MG,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-400_0_0.jpg,reference,16714-400,A33,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-400_0_1.jpg,reference,16714-400,A33,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-417_0_0.jpg,reference,16714-417,L;230,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-417_0_1.jpg,reference,16714-417,L;230,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-531_0_0.jpg,reference,16714-531,S;102,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-531_0_1.jpg,reference,16714-531,S;102,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-533_0_0.jpg,reference,16714-533,S;104,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-533_0_1.jpg,reference,16714-533,S;104,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-691_0_0.jpg,reference,16714-691,C;05,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16714-691_0_1.jpg,reference,16714-691,C;05,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16729-021_0_0.jpg,reference,16729-21,PIO;30,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16729-021_0_1.jpg,reference,16729-21,PIO;30,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16729-173_0_0.jpg,reference,16729-173,I3,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/16729-173_0_1.jpg,reference,16729-173,I3,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-063_0_0.jpg,reference,21695-63,Pfizer;399,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-063_0_1.jpg,reference,21695-63,Pfizer;399,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-092_0_0.jpg,reference,21695-92,NEXIUM40mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-092_0_1.jpg,reference,21695-92,NEXIUM40mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-157_0_0.jpg,reference,21695-157,VGR50;Pfizer,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-157_0_1.jpg,reference,21695-157,VGR50;Pfizer,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-175_0_0.jpg,reference,21695-175,7113;93,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-175_0_1.jpg,reference,21695-175,7113;93,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-433_0_0.jpg,reference,21695-433,T45,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-433_0_1.jpg,reference,21695-433,T45,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-461_0_0.jpg,reference,21695-461,194;R,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-461_0_1.jpg,reference,21695-461,194;R,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-497_0_0.jpg,reference,21695-497,GG;172,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-497_0_1.jpg,reference,21695-497,GG;172,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-499_0_0.jpg,reference,21695-499,RX;526,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-499_0_1.jpg,reference,21695-499,RX;526,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-544_0_0.jpg,reference,21695-544,GG962;875,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-544_0_1.jpg,reference,21695-544,GG962;875,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-656_0_0.jpg,reference,21695-656,BI;01A,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-656_0_1.jpg,reference,21695-656,BI;01A,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-699_0_0.jpg,reference,21695-699,Par821,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-699_0_1.jpg,reference,21695-699,Par821,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-735_0_0.jpg,reference,21695-735,WATSON;862,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-735_0_1.jpg,reference,21695-735,WATSON;862,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-750_0_0.jpg,reference,21695-750,JSP;515,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-750_0_1.jpg,reference,21695-750,JSP;515,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-950_0_0.jpg,reference,21695-950,832,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-950_0_1.jpg,reference,21695-950,832,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-965_0_0.jpg,reference,21695-965,WPI;3249,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/21695-965_0_1.jpg,reference,21695-965,WPI;3249,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/23155-051_0_0.jpg,reference,23155-51,HP;51,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/23155-051_0_1.jpg,reference,23155-51,HP;51,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/24090-491_0_0.jpg,reference,24090-491,E,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/24090-491_0_1.jpg,reference,24090-491,E,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/24090-494_0_0.jpg,reference,24090-494,J,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/24090-494_0_1.jpg,reference,24090-494,J,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/24236-313_0_0.jpg,reference,24236-313,LAMICTAL;25,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/24236-313_0_1.jpg,reference,24236-313,LAMICTAL;25,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/29300-125_0_0.jpg,reference,29300-125,U;L;15,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/29300-125_0_1.jpg,reference,29300-125,U;L;15,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/30698-421_0_0.jpg,reference,30698-421,SPD417;SPD417;200;mg,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/30698-421_0_1.jpg,reference,30698-421,SPD417;SPD417;200;mg,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/31722-256_0_0.jpg,reference,31722-256,IG;256,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/31722-256_0_1.jpg,reference,31722-256,IG;256,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/31722-713_0_0.jpg,reference,31722-713,H;126,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/31722-713_0_1.jpg,reference,31722-713,H;126,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/31722-727_0_0.jpg,reference,31722-727,I;112,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/31722-727_0_1.jpg,reference,31722-727,I;112,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33261-137_0_0.jpg,reference,33261-137,A45,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33261-137_0_1.jpg,reference,33261-137,A45,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33261-400_0_0.jpg,reference,33261-400,IG;279,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33261-400_0_1.jpg,reference,33261-400,IG;279,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33261-416_0_0.jpg,reference,33261-416,LL;B02,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33261-416_0_1.jpg,reference,33261-416,LL;B02,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33261-548_0_0.jpg,reference,33261-548,792,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33261-548_0_1.jpg,reference,33261-548,792,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33261-554_0_0.jpg,reference,33261-554,93;5171,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33261-554_0_1.jpg,reference,33261-554,93;5171,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33342-032_0_0.jpg,reference,33342-32,CL;3,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/33342-032_0_1.jpg,reference,33342-32,CL;3,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-387_0_0.jpg,reference,35356-387,952;5;b,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-387_0_1.jpg,reference,35356-387,952;5;b,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-398_0_0.jpg,reference,35356-398,Pfizer;PGN;300,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-398_0_1.jpg,reference,35356-398,Pfizer;PGN;300,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-732_0_0.jpg,reference,35356-732,CR;500,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-732_0_1.jpg,reference,35356-732,CR;500,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-763_0_0.jpg,reference,35356-763,42;16;V;4,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-763_0_1.jpg,reference,35356-763,42;16;V;4,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-784_0_0.jpg,reference,35356-784,9;3;7701,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-784_0_1.jpg,reference,35356-784,9;3;7701,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-922_0_0.jpg,reference,35356-922,A;13,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-922_0_1.jpg,reference,35356-922,A;13,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-932_0_0.jpg,reference,35356-932,5710;1;25;250,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-932_0_1.jpg,reference,35356-932,5710;1;25;250,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-984_0_0.jpg,reference,35356-984,A;6;7,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/35356-984_0_1.jpg,reference,35356-984,A;6;7,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42254-043_0_0.jpg,reference,42254-43,Omeprazole;10;mg;R;157,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42254-043_0_1.jpg,reference,42254-43,Omeprazole;10;mg;R;157,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42254-134_0_0.jpg,reference,42254-134,Pfizer;PGN;225,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42254-134_0_1.jpg,reference,42254-134,Pfizer;PGN;225,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42254-177_0_0.jpg,reference,42254-177,93;3160,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42254-177_0_1.jpg,reference,42254-177,93;3160,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-162_0_0.jpg,reference,42291-162,53;A,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-162_0_1.jpg,reference,42291-162,53;A,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-240_0_0.jpg,reference,42291-240,5,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-240_0_1.jpg,reference,42291-240,5,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-305_0_0.jpg,reference,42291-305,93;7456,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-305_0_1.jpg,reference,42291-305,93;7456,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-342_0_0.jpg,reference,42291-342,TEVA;7238,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-342_0_1.jpg,reference,42291-342,TEVA;7238,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-726_0_0.jpg,reference,42291-726,7290;93,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-726_0_1.jpg,reference,42291-726,7290;93,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-819_0_0.jpg,reference,42291-819,PA;918,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-819_0_1.jpg,reference,42291-819,PA;918,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-841_0_0.jpg,reference,42291-841,LANNETT;1632,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-841_0_1.jpg,reference,42291-841,LANNETT;1632,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-850_0_0.jpg,reference,42291-850,E503,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42291-850_0_1.jpg,reference,42291-850,E503,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42799-806_0_0.jpg,reference,42799-806,806,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42799-806_0_1.jpg,reference,42799-806,806,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42865-302_0_0.jpg,reference,42865-302,APTALIS;15,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/42865-302_0_1.jpg,reference,42865-302,APTALIS;15,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-133_0_0.jpg,reference,43063-133,E171,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-133_0_1.jpg,reference,43063-133,E171,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-176_0_0.jpg,reference,43063-176,TV;5;1721,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-176_0_1.jpg,reference,43063-176,TV;5;1721,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-230_0_0.jpg,reference,43063-230,M;L;9,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-230_0_1.jpg,reference,43063-230,M;L;9,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-284_0_0.jpg,reference,43063-284,M;433,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-284_0_1.jpg,reference,43063-284,M;433,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-364_0_0.jpg,reference,43063-364,S902,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-364_0_1.jpg,reference,43063-364,S902,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-402_0_0.jpg,reference,43063-402,TEVA;7372,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-402_0_1.jpg,reference,43063-402,TEVA;7372,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-442_0_0.jpg,reference,43063-442,GG172,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43063-442_0_1.jpg,reference,43063-442,GG172,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43199-014_0_0.jpg,reference,43199-14,CL;14,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43199-014_0_1.jpg,reference,43199-14,CL;14,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-290_0_0.jpg,reference,43353-290,10;crestor,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-290_0_1.jpg,reference,43353-290,10;crestor,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-535_0_0.jpg,reference,43353-535,0;8;A,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-535_0_1.jpg,reference,43353-535,0;8;A,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-689_0_0.jpg,reference,43353-689,6148;V,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-689_0_1.jpg,reference,43353-689,6148;V,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-747_0_0.jpg,reference,43353-747,54;840,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-747_0_1.jpg,reference,43353-747,54;840,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-769_0_0.jpg,reference,43353-769,271;KU,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-769_0_1.jpg,reference,43353-769,271;KU,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-926_0_0.jpg,reference,43353-926,717,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-926_0_1.jpg,reference,43353-926,717,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-961_0_0.jpg,reference,43353-961,MYLAN;183;20,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-961_0_1.jpg,reference,43353-961,MYLAN;183;20,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-978_0_0.jpg,reference,43353-978,832;38,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43353-978_0_1.jpg,reference,43353-978,832;38,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43478-903_0_0.jpg,reference,43478-903,AK;160,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43478-903_0_1.jpg,reference,43478-903,AK;160,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43547-275_0_0.jpg,reference,43547-275,HH205,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43547-275_0_1.jpg,reference,43547-275,HH205,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43547-367_0_0.jpg,reference,43547-367,HH;341,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43547-367_0_1.jpg,reference,43547-367,HH;341,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43547-369_0_0.jpg,reference,43547-369,HH;343,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/43547-369_0_1.jpg,reference,43547-369,HH;343,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/44946-1008_0_0.jpg,reference,44946-1008,SCI;6,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/44946-1008_0_1.jpg,reference,44946-1008,SCI;6,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/45865-471_0_0.jpg,reference,45865-471,P;500,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/45865-471_0_1.jpg,reference,45865-471,P;500,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/45865-670_0_0.jpg,reference,45865-670,5093;V,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/45865-670_0_1.jpg,reference,45865-670,5093;V,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/47335-539_0_0.jpg,reference,47335-539,S;500,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/47335-539_0_1.jpg,reference,47335-539,S;500,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/47781-103_0_0.jpg,reference,47781-103,ID;150,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/47781-103_0_1.jpg,reference,47781-103,ID;150,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/49884-413_0_0.jpg,reference,49884-413,257,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/49884-413_0_1.jpg,reference,49884-413,257,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/49884-455_0_0.jpg,reference,49884-455,par;455,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/49884-455_0_1.jpg,reference,49884-455,par;455,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-0513_0_0.jpg,reference,50090-513,555;483;barr,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-0513_0_1.jpg,reference,50090-513,555;483;barr,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-0848_0_0.jpg,reference,50090-848,56;C,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-0848_0_1.jpg,reference,50090-848,56;C,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-1101_0_0.jpg,reference,50090-1101,15;mg;C;Cephalon,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-1101_0_1.jpg,reference,50090-1101,15;mg;C;Cephalon,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-1112_0_0.jpg,reference,50090-1112,202;IG,True
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-1112_0_1.jpg,reference,50090-1112,202;IG,False
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50090-1594_0_0.jpg,reference,50090-1594,G5;10,True
