full_path,domain,label_prod_code,splimprint,is_front,reader,pred_raw,exact,side_match,token_recall,token_set,cer,contains,pred_norm,gt_norm
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50532-115_0_0.jpg,reference,50532-115,AP;115,True,qwen,AP,0,1,0.5,0,0.6,0,AP,AP 115
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50532-115_0_1.jpg,reference,50532-115,AP;115,False,qwen,115,0,1,0.5,0,0.4,0,115,AP 115
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-175_0_0.jpg,reference,50844-175,44;175,True,qwen,44 175,1,1,1.0,1,0.0,1,44 175,44 175
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-175_0_1.jpg,reference,50844-175,44;175,False,qwen,T,0,0,0.0,0,1.0,0,T,44 175
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-293_0_0.jpg,reference,50844-293,A99,True,qwen,A99,1,1,1.0,1,0.0,1,A99,A99
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-293_0_1.jpg,reference,50844-293,A99,False,qwen,D 001,0,0,0.0,0,1.3333333333333333,0,D 001,A99
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-411_0_0.jpg,reference,50844-411,411,True,qwen,411,1,1,1.0,1,0.0,1,411,411
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/50844-411_0_1.jpg,reference,50844-411,411,False,qwen,RED,0,0,0.0,0,1.0,0,RED,411
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-147_0_0.jpg,reference,51079-147,M;37,True,qwen,M 37,1,1,1.0,1,0.0,1,M 37,M 37
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-147_0_1.jpg,reference,51079-147,M;37,False,qwen,T,0,0,0.0,0,1.0,0,T,M 37
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-466_0_0.jpg,reference,51079-466,G;DS;50,True,qwen,G DS 50,1,1,1.0,1,0.0,1,G DS 50,G DS 50
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-466_0_1.jpg,reference,51079-466,G;DS;50,False,qwen,G3,0,0,0.0,0,0.8,0,G3,G DS 50
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-547_0_0.jpg,reference,51079-547,M;753,True,qwen,M 753,1,1,1.0,1,0.0,1,M 753,M 753
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-547_0_1.jpg,reference,51079-547,M;753,False,qwen,TEAL BLUE,0,0,0.0,0,2.0,0,TEAL BLUE,M 753
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-899_0_0.jpg,reference,51079-899,M;312,True,qwen,M 312,1,1,1.0,1,0.0,1,M 312,M 312
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-899_0_1.jpg,reference,51079-899,M;312,False,qwen,N,0,0,0.0,0,1.0,0,N,M 312
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-923_0_0.jpg,reference,51079-923,MYLAN;9;4,True,qwen,MYLAN,0,1,0.3333333333333333,0,0.2857142857142857,0,MYLAN,MYLAN 9 4
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51079-923_0_1.jpg,reference,51079-923,MYLAN;9;4,False,qwen,9 4,0,0,0.6666666666666666,0,0.7142857142857143,0,9 4,MYLAN 9 4
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51525-5901_0_0.jpg,reference,51525-5901,WP;5901,True,qwen,WP 5901,1,1,1.0,1,0.0,1,WP 5901,WP 5901
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51525-5901_0_1.jpg,reference,51525-5901,WP;5901,False,qwen,G3,0,0,0.0,0,1.0,0,G3,WP 5901
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51655-129_0_0.jpg,reference,51655-129,A;TF,True,qwen,A TF,1,1,1.0,1,0.0,1,A TF,A TF
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51655-129_0_1.jpg,reference,51655-129,A;TF,False,qwen,T,0,0,0.0,0,0.6666666666666666,0,T,A TF
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51655-641_0_0.jpg,reference,51655-641,19,True,qwen,19,1,1,1.0,1,0.0,1,19,19
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51655-641_0_1.jpg,reference,51655-641,19,False,qwen,G342,0,0,0.0,0,2.0,0,G342,19
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51862-558_0_0.jpg,reference,51862-558,D;D,True,qwen,DID,0,0,0.0,0,0.5,0,DID,D D
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/51862-558_0_1.jpg,reference,51862-558,D;D,False,qwen,JELLO,0,0,0.0,0,2.5,0,JELLO,D D
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52125-816_0_0.jpg,reference,52125-816,I;2,True,qwen,1 2,0,0,0.5,0,0.5,0,1 2,I 2
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52125-816_0_1.jpg,reference,52125-816,I;2,False,qwen,V,0,0,0.0,0,1.0,0,V,I 2
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52544-629_0_0.jpg,reference,52544-629,Watson;629,True,qwen,WATSON 629,1,1,1.0,1,0.0,1,WATSON 629,WATSON 629
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52544-629_0_1.jpg,reference,52544-629,Watson;629,False,qwen,G3,0,0,0.0,0,1.0,0,G3,WATSON 629
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52959-398_0_0.jpg,reference,52959-398,93;756,True,qwen,93 756 93 756,0,0,1.0,1,1.0,1,93 756 93 756,93 756
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52959-398_0_1.jpg,reference,52959-398,93;756,False,qwen,G342,0,0,0.0,0,0.8,0,G342,93 756
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52959-919_0_0.jpg,reference,52959-919,S191,True,qwen,S191,1,1,1.0,1,0.0,1,S191,S191
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/52959-919_0_1.jpg,reference,52959-919,S191,False,qwen,M,0,0,0.0,0,1.0,0,M,S191
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53489-517_0_0.jpg,reference,53489-517,MP;168;25;25;50;50,True,qwen,MP 168,0,0,0.3333333333333333,0,0.6153846153846154,0,MP 168,MP 168 25 25 50 50
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53489-517_0_1.jpg,reference,53489-517,MP;168;25;25;50;50,False,qwen,25 25 50 50,0,0,0.6666666666666666,0,0.38461538461538464,0,25 25 50 50,MP 168 25 25 50 50
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0231_0_0.jpg,reference,53808-231,R128,True,qwen,R 1,0,0,0.0,0,0.5,0,R 1,R128
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0231_0_1.jpg,reference,53808-231,R128,False,qwen,23,0,0,0.0,0,0.75,0,23,R128
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0272_0_0.jpg,reference,53808-272,41,True,qwen,IP 131,0,0,0.0,0,2.0,0,IP 131,41
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0272_0_1.jpg,reference,53808-272,41,False,qwen,400,0,0,0.0,0,1.0,0,400,41
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0344_0_0.jpg,reference,53808-344,Z;67,True,qwen,Z 67,1,1,1.0,1,0.0,1,Z 67,Z 67
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0344_0_1.jpg,reference,53808-344,Z;67,False,qwen,POLYPROPYLENE,0,0,0.0,0,4.333333333333333,0,POLYPROPYLENE,Z 67
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0483_0_0.jpg,reference,53808-483,APO;MI;30,True,qwen,APO,0,1,0.3333333333333333,0,0.5714285714285714,0,APO,APO MI 30
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0483_0_1.jpg,reference,53808-483,APO;MI;30,False,qwen,MI 30,0,0,0.6666666666666666,0,0.42857142857142855,0,MI 30,APO MI 30
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0626_0_0.jpg,reference,53808-626,GG227,True,qwen,GG227,1,1,1.0,1,0.0,1,GG227,GG227
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0626_0_1.jpg,reference,53808-626,GG227,False,qwen,G3,0,0,0.0,0,0.8,0,G3,GG227
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0807_0_0.jpg,reference,53808-807,7301,True,qwen,BOW,0,0,0.0,0,1.0,0,BOW,7301
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0807_0_1.jpg,reference,53808-807,7301,False,qwen,7301,1,1,1.0,1,0.0,1,7301,7301
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0942_0_0.jpg,reference,53808-942,GXL;10,True,qwen,GXL 10,1,1,1.0,1,0.0,1,GXL 10,GXL 10
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-0942_0_1.jpg,reference,53808-942,GXL;10,False,qwen,T,0,0,0.0,0,1.0,0,T,GXL 10
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-1054_0_0.jpg,reference,53808-1054,M;L;6,True,qwen,M,0,1,0.3333333333333333,0,0.6666666666666666,0,M,M L 6
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/53808-1054_0_1.jpg,reference,53808-1054,M;L;6,False,qwen,L 6,0,0,0.6666666666666666,0,0.3333333333333333,0,L 6,M L 6
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54458-916_0_0.jpg,reference,54458-916,926;93,True,qwen,TEVA,0,0,0.0,0,1.0,0,TEVA,926 93
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54458-916_0_1.jpg,reference,54458-916,926;93,False,qwen,926,0,1,0.5,0,0.4,0,926,926 93
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54505-332_0_0.jpg,reference,54505-332,CP;332,True,qwen,CP 332,1,1,1.0,1,0.0,1,CP 332,CP 332
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54505-332_0_1.jpg,reference,54505-332,CP;332,False,qwen,T,0,0,0.0,0,1.0,0,T,CP 332
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-1744_0_0.jpg,reference,54868-1744,54;943,True,qwen,54 943,1,1,1.0,1,0.0,1,54 943,54 943
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-1744_0_1.jpg,reference,54868-1744,54;943,False,qwen,G342,0,0,0.0,0,0.8,0,G342,54 943
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-2077_0_0.jpg,reference,54868-2077,L9CZ;5,True,qwen,L9CZ 5,1,1,1.0,1,0.0,1,L9CZ 5,L9CZ 5
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-2077_0_1.jpg,reference,54868-2077,L9CZ;5,False,qwen,N,0,0,0.0,0,1.0,0,N,L9CZ 5
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-2126_0_0.jpg,reference,54868-2126,3925;TEVA,True,qwen,TEVA,0,1,0.5,0,0.5,0,TEVA,3925 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-2126_0_1.jpg,reference,54868-2126,3925;TEVA,False,qwen,3925,0,1,0.5,0,0.5,0,3925,3925 TEVA
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4059_0_0.jpg,reference,54868-4059,TARO;89,True,qwen,TARO,0,1,0.5,0,0.3333333333333333,0,TARO,TARO 89
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4059_0_1.jpg,reference,54868-4059,TARO;89,False,qwen,89,0,1,0.5,0,0.6666666666666666,0,89,TARO 89
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4198_0_0.jpg,reference,54868-4198,SB;4,True,qwen,B 3,0,0,0.0,0,0.6666666666666666,0,B 3,SB 4
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4198_0_1.jpg,reference,54868-4198,SB;4,False,qwen,L 4,0,0,0.5,0,0.6666666666666666,0,L 4,SB 4
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4263_0_0.jpg,reference,54868-4263,Par822,True,qwen,PAR 822,0,0,0.0,0,0.0,1,PAR 822,PAR822
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4263_0_1.jpg,reference,54868-4263,Par822,False,qwen,POLYPROPYLENE,0,0,0.0,0,1.8333333333333333,0,POLYPROPYLENE,PAR822
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4421_0_0.jpg,reference,54868-4421,39;SB,True,qwen,G34,0,0,0.0,0,1.0,0,G34,39 SB
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4421_0_1.jpg,reference,54868-4421,39;SB,False,qwen,931,0,0,0.0,0,0.75,0,931,39 SB
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4540_0_0.jpg,reference,54868-4540,H8,True,qwen,H8,1,1,1.0,1,0.0,1,H8,H8
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4540_0_1.jpg,reference,54868-4540,H8,False,qwen,N,0,0,0.0,0,1.0,0,N,H8
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4673_0_0.jpg,reference,54868-4673,LAMICTAL;25,True,qwen,LAMICTAL 75,0,0,0.5,0,0.1,0,LAMICTAL 75,LAMICTAL 25
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-4673_0_1.jpg,reference,54868-4673,LAMICTAL;25,False,qwen,3750,0,0,0.0,0,1.0,0,3750,LAMICTAL 25
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5250_0_0.jpg,reference,54868-5250,311,True,qwen,311,1,1,1.0,1,0.0,1,311,311
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5250_0_1.jpg,reference,54868-5250,311,False,qwen,G3,0,0,0.0,0,1.0,0,G3,311
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5282_0_0.jpg,reference,54868-5282,P02,True,qwen,P 02,0,0,0.0,0,0.0,1,P 02,P02
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5282_0_1.jpg,reference,54868-5282,P02,False,qwen,3750,0,0,0.0,0,1.3333333333333333,0,3750,P02
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5738_0_0.jpg,reference,54868-5738,131,True,qwen,131,1,1,1.0,1,0.0,1,131,131
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5738_0_1.jpg,reference,54868-5738,131,False,qwen,E,0,0,0.0,0,1.0,0,E,131
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5840_0_0.jpg,reference,54868-5840,277,True,qwen,277,1,1,1.0,1,0.0,1,277,277
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-5840_0_1.jpg,reference,54868-5840,277,False,qwen,T,0,0,0.0,0,1.0,0,T,277
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6014_0_0.jpg,reference,54868-6014,S;711,True,qwen,S,0,1,0.5,0,0.75,0,S,S 711
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6014_0_1.jpg,reference,54868-6014,S;711,False,qwen,711,0,1,0.5,0,0.25,0,711,S 711
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6129_0_0.jpg,reference,54868-6129,G;13;9,True,qwen,G 1,0,0,0.3333333333333333,0,0.5,0,G 1,G 13 9
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6129_0_1.jpg,reference,54868-6129,G;13;9,False,qwen,13 9,0,0,0.6666666666666666,0,0.25,0,13 9,G 13 9
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6165_0_0.jpg,reference,54868-6165,E;5,True,qwen,E,0,1,0.5,0,0.5,0,E,E 5
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/54868-6165_0_1.jpg,reference,54868-6165,E;5,False,qwen,5,0,1,0.5,0,0.5,0,5,E 5
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-322_0_0.jpg,reference,55111-322,RDY;322,True,qwen,RDY,0,1,0.5,0,0.5,0,RDY,RDY 322
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-322_0_1.jpg,reference,55111-322,RDY;322,False,qwen,3 22,0,0,0.0,0,0.5,0,3 22,RDY 322
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-586_0_0.jpg,reference,55111-586,RDY;586,True,qwen,RDY 586,1,1,1.0,1,0.0,1,RDY 586,RDY 586
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-586_0_1.jpg,reference,55111-586,RDY;586,False,qwen,PLAIN,0,0,0.0,0,1.0,0,PLAIN,RDY 586
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-625_0_0.jpg,reference,55111-625,R;625,True,qwen,R,0,1,0.5,0,0.75,0,R,R 625
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-625_0_1.jpg,reference,55111-625,R;625,False,qwen,625,0,1,0.5,0,0.25,0,625,R 625
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-639_0_0.jpg,reference,55111-639,I;73,True,qwen,I73,0,0,0.0,0,0.0,1,I73,I 73
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55111-639_0_1.jpg,reference,55111-639,I;73,False,qwen,T,0,0,0.0,0,1.0,0,T,I 73
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-0219_0_0.jpg,reference,55154-219,PREMARIN;09,True,qwen,PREMARIN 09,1,1,1.0,1,0.0,1,PREMARIN 09,PREMARIN 09
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-0219_0_1.jpg,reference,55154-219,PREMARIN;09,False,qwen,G3,0,0,0.0,0,1.0,0,G3,PREMARIN 09
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-1422_0_0.jpg,reference,55154-1422,10;Xa,True,qwen,XA,0,1,0.5,0,0.5,0,XA,10 XA
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-1422_0_1.jpg,reference,55154-1422,10;Xa,False,qwen,10 V,0,0,0.5,0,0.5,0,10 V,10 XA
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-4233_0_0.jpg,reference,55154-4233,P;40,True,qwen,PROTONIX,0,0,0.0,0,2.3333333333333335,0,PROTONIX,P 40
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-4233_0_1.jpg,reference,55154-4233,P;40,False,qwen,N,0,0,0.0,0,1.0,0,N,P 40
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-6157_0_0.jpg,reference,55154-6157,I;3759,True,qwen,I,0,1,0.5,0,0.8,0,I,I 3759
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-6157_0_1.jpg,reference,55154-6157,I;3759,False,qwen,3759,0,1,0.5,0,0.2,0,3759,I 3759
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-6349_0_0.jpg,reference,55154-6349,100;mg,True,qwen,100 MG,1,1,1.0,1,0.0,1,100 MG,100 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-6349_0_1.jpg,reference,55154-6349,100;mg,False,qwen,BIO 500,0,0,0.0,0,1.2,0,BIO 500,100 MG
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-7777_0_0.jpg,reference,55154-7777,Mucinex;600,True,qwen,MUCINEX,0,1,0.5,0,0.3,0,MUCINEX,MUCINEX 600
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-7777_0_1.jpg,reference,55154-7777,Mucinex;600,False,qwen,600,0,1,0.5,0,0.7,0,600,MUCINEX 600
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-9728_0_0.jpg,reference,55154-9728,RENVELA;800,True,qwen,RENVELA 800,1,1,1.0,1,0.0,1,RENVELA 800,RENVELA 800
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55154-9728_0_1.jpg,reference,55154-9728,RENVELA;800,False,qwen,G342,0,0,0.0,0,1.0,0,G342,RENVELA 800
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-132_0_0.jpg,reference,55289-132,4,True,qwen,4,1,1,1.0,1,0.0,1,4,4
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-132_0_1.jpg,reference,55289-132,4,False,qwen,BLUE,0,0,0.0,0,4.0,0,BLUE,4
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-453_0_0.jpg,reference,55289-453,DAYPRO;1381,True,qwen,DAYPRO,0,1,0.5,0,0.4,0,DAYPRO,DAYPRO 1381
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-453_0_1.jpg,reference,55289-453,DAYPRO;1381,False,qwen,13 81,0,0,0.0,0,0.6,0,13 81,DAYPRO 1381
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-781_0_0.jpg,reference,55289-781,GG977,True,qwen,GG977,1,1,1.0,1,0.0,1,GG977,GG977
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-781_0_1.jpg,reference,55289-781,GG977,False,qwen,T,0,0,0.0,0,1.0,0,T,GG977
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-959_0_0.jpg,reference,55289-959,G;31,True,qwen,G 31,1,1,1.0,1,0.0,1,G 31,G 31
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55289-959_0_1.jpg,reference,55289-959,G;31,False,qwen,B 1,0,0,0.0,0,0.6666666666666666,0,B 1,G 31
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55695-019_0_0.jpg,reference,55695-19,MSD;32,True,qwen,MSD,0,1,0.5,0,0.4,0,MSD,MSD 32
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55695-019_0_1.jpg,reference,55695-19,MSD;32,False,qwen,32,0,1,0.5,0,0.6,0,32,MSD 32
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55700-208_0_0.jpg,reference,55700-208,TL173,True,qwen,TL173,1,1,1.0,1,0.0,1,TL173,TL173
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55700-208_0_1.jpg,reference,55700-208,TL173,False,qwen,AS,0,0,0.0,0,1.0,0,AS,TL173
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55700-307_0_0.jpg,reference,55700-307,GG165,True,qwen,GG 165,0,0,0.0,0,0.0,1,GG 165,GG165
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/55700-307_0_1.jpg,reference,55700-307,GG165,False,qwen,T,0,0,0.0,0,1.0,0,T,GG165
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57664-397_0_0.jpg,reference,57664-397,397,True,qwen,397,1,1,1.0,1,0.0,1,397,397
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57664-397_0_1.jpg,reference,57664-397,397,False,qwen,T,0,0,0.0,0,1.0,0,T,397
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57664-648_0_0.jpg,reference,57664-648,MP;30,True,qwen,MP 30,1,1,1.0,1,0.0,1,MP 30,MP 30
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57664-648_0_1.jpg,reference,57664-648,MP;30,False,qwen,L,0,0,0.0,0,1.0,0,L,MP 30
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57844-208_0_0.jpg,reference,57844-208,93;208;93;208,True,qwen,93 208 93 208,1,1,1.0,1,0.0,1,93 208 93 208,93 208 93 208
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/57844-208_0_1.jpg,reference,57844-208,93;208;93;208,False,qwen,T,0,0,0.0,0,1.0,0,T,93 208 93 208
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0032_0_0.jpg,reference,58118-32,9;3;7382,True,qwen,9 3,0,0,0.6666666666666666,0,0.6666666666666666,0,9 3,9 3 7382
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0032_0_1.jpg,reference,58118-32,9;3;7382,False,qwen,7382,0,1,0.3333333333333333,0,0.3333333333333333,0,7382,9 3 7382
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0062_0_0.jpg,reference,58118-62,832;BC20,True,qwen,832 BC20,1,1,1.0,1,0.0,1,832 BC20,832 BC20
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0062_0_1.jpg,reference,58118-62,832;BC20,False,qwen,G3,0,0,0.0,0,0.8571428571428571,0,G3,832 BC20
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0085_0_0.jpg,reference,58118-85,257,True,qwen,257,1,1,1.0,1,0.0,1,257,257
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/58118-0085_0_1.jpg,reference,58118-85,257,False,qwen,E 1,0,0,0.0,0,1.0,0,E 1,257
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59746-385_0_0.jpg,reference,59746-385,TL385,True,qwen,TL385,1,1,1.0,1,0.0,1,TL385,TL385
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59746-385_0_1.jpg,reference,59746-385,TL385,False,qwen,PILL,0,0,0.0,0,1.0,0,PILL,TL385
D:/Data/ePillID_data/ePillID_data\classification_data\segmented_nih_pills_224/59762-6002_0_0.jpg,reference,59762-6002,G;5002,True,qwen,DAYPRO,0,0,0.0,0,1.2,0,DAYPRO,G 5002
